ID8102,YEAR,OUTCOME,OUTCMYEAR,switcher,instresp,XL_AREA,age1_fav,age2_fav,age3_fav,age4_fav,age5_fav,age6_fav,age7_fav,age8_fav,age9_fav,age10_fav,age11_fav,age12_fav,age1_opp,age2_opp,age3_opp,age4_opp,age5_opp,age6_opp,age7_opp,age8_opp,age9_opp,age10_opp,age11_opp,age12_opp,age1_dk,age2_dk,age3_dk,age4_dk,age5_dk,age6_dk,age7_dk,age8_dk,age9_dk,age10_dk,age11_dk,age12_dk,edu1_fav,edu2_fav,edu3_fav,edu4_fav,edu5_fav,edu6_fav,edu7_fav,edu8_fav,edu9_fav,edu10_fav,edu11_fav,edu12_fav,edu1_opp,edu2_opp,edu3_opp,edu4_opp,edu5_opp,edu6_opp,edu7_opp,edu8_opp,edu9_opp,edu10_opp,edu11_opp,edu12_opp,edu1_dk,edu2_dk,edu3_dk,edu4_dk,edu5_dk,edu6_dk,edu7_dk,edu8_dk,edu9_dk,edu10_dk,edu11_dk,edu12_dk,inc1_fav,inc2_fav,inc3_fav,inc4_fav,inc5_fav,inc6_fav,inc7_fav,inc8_fav,inc9_fav,inc10_fav,inc11_fav,inc12_fav,inc1_opp,inc2_opp,inc3_opp,inc4_opp,inc5_opp,inc6_opp,inc7_opp,inc8_opp,inc9_opp,inc10_opp,inc11_opp,inc12_opp,inc1_dk,inc2_dk,inc3_dk,inc4_dk,inc5_dk,inc6_dk,inc7_dk,inc8_dk,inc9_dk,inc10_dk,inc11_dk,inc12_dk,white_fav,black_fav,hispa_fav,asina_fav,white_opp,black_opp,hispa_opp,asina_opp,white_dk,black_dk,hispa_dk,asian_dk,pid1_fav,pid2_fav,pid3_fav,pid4_fav,pid5_fav,pid6_fav,pid7_fav,pid1_opp,pid2_opp,pid3_opp,pid4_opp,pid5_opp,pid6_opp,pid7_opp,pid1_dk,pid2_dk,pid3_dk,pid4_dk,pid5_dk,pid6_dk,pid7_dk,ideo1_fav,ideo2_fav,ideo3_fav,ideo4_fav,ideo5_fav,ideo6_fav,ideo7_fav,ideo1_opp,ideo2_opp,ideo3_opp,ideo4_opp,ideo5_opp,ideo6_opp,ideo7_opp,ideo1_dk,ideo2_dk,ideo3_dk,ideo4_dk,ideo5_dk,ideo6_dk,ideo7_dk,male_fav,female_fav,male_opp,female_opp,male_dk,female_dk,protes_fav,cathlc_fav,jewish_fav,seculr_fav,protes_opp,cathlc_opp,jewish_opp,seculr_opp,protes_dk,cathlc_dk,jewish_dk,seculr_dk,east_fav,south_fav,midwst_fav,west_fav,east_opp,south_opp,midwst_opp,west_opp,east_dk,south_dk,midwst_dk,west_dk,nounn_fav,union_fav,nounn_opp,union_opp,nounn_dk,union_dk,pred10_sw,pred30_sw,pred50_sw,pred70_sw,pred90_sw,PREDALL_SW,INTGRP_STFAV,INTGRP_SWFAV,INTGRP_STOPP,INTGRP_SWOPP,AARP,AFLCIO,Airlines,AmericanBankersAssociation,AmericanCouncilofLifeInsurance,AmericanFarmBureauFederation,AmericanFederationofStateCountya,AmericanHospitalAssociation,AmericanIsraelPublicAffairsCommi,AmericanLegion,AmericanMedicalAssociation,AssociationofTrialLawyers,Automobilecompanies,ChamberofCommerce,ChristianCoalition,Computersoftwareandhardware,CreditUnionNationalAssociation,Defensecontractors,Electriccompanies,HealthInsuranceAssociation,IndependentInsuranceAgentsofAmer,InternationalBrotherhoodofTeamst,MotionPictureAssociationofAmeric,NationalAssociationofBroadcaster,NationalAssociationofHomeBuilder,NationalAssociationofManufacture,NationalAssociationofRealtors,NationalBeerWholesalersAssociati,NationalEducationAssociation,NationalFederationofIndependentB,NationalGovernorsAssociation,NationalRestaurantAssociation,NationalRifleAssociation,NationalRighttoLifeCommittee,OilCompanies,PharmaceuticalResearchManufactur,RecordingIndustryAssociation,Securitiesandinvestmentcompanies,Telephonecompanies,Tobbacocompanies,UnitedAutoWorkersunion,Universities,VeteransofForeignWarsoftheU_S,ECYN,SWYN,FPYN,RLYN,GNYN,QuestionText,
415,1985,0,,0,1,taxation,40,65,55,58,56,32,24,69,77,0,0,0,43,59,101,91,79,65,60,119,80,0,0,0,6,5,7,1,6,8,5,21,16,0,0,0,76,173,115,58,53,0,0,0,0,0,0,0,66,234,195,126,77,0,0,0,0,0,0,0,13,28,22,10,3,0,0,0,0,0,0,0,29,76,118,99,70,46,0,0,0,0,0,0,36,83,153,144,145,104,0,0,0,0,0,0,11,18,22,8,5,6,0,0,0,0,0,0,380,48,33,9,592,61,32,6,70,2,2,0,157,159,160,0,0,0,0,218,224,257,0,0,0,0,28,27,21,0,0,0,0,196,186,80,0,0,0,0,265,290,133,0,0,0,0,31,28,8,0,0,0,0,250,226,341,359,30,46,275,123,13,52,411,189,20,61,53,18,0,4,107,165,117,87,188,197,176,139,17,25,19,15,385,88,545,150,63,12,0.466253638267517,0.444387316703796,0.409388184547424,0.362899780273437,0.305898725986481,0.397765529155731,0,0,8,0,-2,-2,,,,,-2,,,,,,,-2,,,,,,,-2,-2,,,,,,,,-2,,,,,,,,,,,-2,,,1,0,0,0,0,"Now let me ask you about some specific provisions of the Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: No deduction of local and state and income taxes",
416,1985,0,,0,1,taxation,41,50,53,29,39,29,19,55,62,0,0,0,45,75,108,116,97,73,68,144,87,0,0,0,3,4,2,5,5,3,2,10,24,0,0,0,71,135,85,51,33,0,0,0,0,0,0,0,71,278,236,134,96,0,0,0,0,0,0,0,13,22,11,9,4,0,0,0,0,0,0,0,31,65,100,64,49,36,0,0,0,0,0,0,37,96,182,180,164,117,0,0,0,0,0,0,8,16,11,7,7,3,0,0,0,0,0,0,298,46,22,5,694,63,41,9,50,2,4,1,118,125,134,0,0,0,0,270,263,282,0,0,0,0,15,22,22,0,0,0,0,150,141,73,0,0,0,0,316,342,141,0,0,0,0,26,21,7,0,0,0,0,183,194,422,394,16,43,223,85,11,48,477,230,20,67,39,15,2,2,79,145,99,54,218,231,196,171,15,11,17,16,312,62,631,181,50,7,0.430169820785522,0.346354901790619,0.288265764713287,0.249365925788879,0.226772725582123,0.308185827732086,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,-2,,-2,,,,,,,,,,,,,,,,,1,0,0,0,0,"Now let me ask you about some specific provisions of the Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: No deduction of local property taxes",
417,1985,0,,0,1,soc welfare,35,49,63,73,53,44,28,99,71,0,0,0,45,57,94,77,94,57,43,129,107,0,0,0,1,1,2,1,3,2,1,8,15,0,0,0,71,187,114,95,49,0,0,0,0,0,0,0,91,276,151,103,82,0,0,0,0,0,0,0,10,10,5,6,3,0,0,0,0,0,0,0,224,9,103,85,71,0,0,0,0,0,0,0,321,8,161,113,75,0,0,0,0,0,0,0,19,0,6,2,2,0,0,0,0,0,0,0,423,48,28,6,589,54,40,9,29,2,2,0,197,175,144,0,0,0,0,199,242,263,0,0,0,0,12,12,10,0,0,0,0,230,201,69,0,0,0,0,263,302,121,0,0,0,0,17,7,3,0,0,0,0,277,239,329,375,10,24,312,143,12,32,407,195,23,53,22,5,1,4,129,155,135,97,178,219,169,138,7,16,5,6,415,92,545,156,27,6,0.446092665195465,0.400781631469727,0.39066344499588,0.412165343761444,0.468546509742737,0.423649919033051,0,0,2,0,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,0,1,0,0,0,"Finally, let me ask you about some late compromises that have been suggested to work out the differences between the House and the Senate budget plans.  For each, tell me if you would favor or oppose that compromise.  (READ EACH ITEM) Item: Go",
418,1985,0,,0,6,health,56,78,100,86,88,59,49,174,150,0,0,0,24,29,56,64,61,42,22,59,39,0,0,0,1,0,3,1,1,2,1,3,4,0,0,0,151,336,167,124,62,0,0,0,0,0,0,0,20,130,101,75,71,0,0,0,0,0,0,0,1,7,2,5,1,0,0,0,0,0,0,0,420,13,181,115,75,0,0,0,0,0,0,0,135,3,87,85,71,0,0,0,0,0,0,0,9,1,2,0,2,0,0,0,0,0,0,0,677,84,52,10,348,20,18,5,16,0,0,0,278,268,294,0,0,0,0,123,154,121,0,0,0,0,7,7,2,0,0,0,0,344,332,130,0,0,0,0,158,173,61,0,0,0,0,8,5,2,0,0,0,0,380,460,228,170,8,8,501,247,20,46,230,94,16,40,10,2,0,3,220,264,198,158,92,118,107,81,2,8,4,2,639,189,333,64,15,1,0.767602562904358,0.747541844844818,0.703904271125793,0.632325410842896,0.527958035469055,0.675866425037384,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,Would you favor or oppose in the future these following changes in the way the Presidents health care is looked after?  (READ EACH ITEM) Item: A special panel of the best experts should be appointed to make sure the President has the best doct,
419,1985,0,,0,1,taxation,35,46,66,64,50,45,29,91,75,0,0,0,27,24,30,32,35,21,15,56,42,0,0,0,0,3,2,0,6,0,0,4,12,0,0,0,35,190,130,86,59,0,0,0,0,0,0,0,49,96,50,48,39,0,0,0,0,0,0,0,7,8,4,4,4,0,0,0,0,0,0,0,195,9,116,104,62,0,0,0,0,0,0,0,117,4,69,37,48,0,0,0,0,0,0,0,16,1,2,4,3,0,0,0,0,0,0,0,433,29,25,5,205,51,21,2,24,1,0,1,184,172,145,0,0,0,0,76,89,117,0,0,0,0,5,11,11,0,0,0,0,209,200,79,0,0,0,0,105,120,52,0,0,0,0,8,12,5,0,0,0,0,285,216,159,123,12,15,313,137,15,19,162,83,11,16,12,11,0,4,114,151,140,96,69,92,63,58,7,12,5,3,387,109,226,53,21,6,0.579824686050415,0.644228100776672,0.672594726085663,0.66304624080658,0.617913365364075,0.635521423816681,0,0,3,0,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,-2,,,,,,,,-2,,,,,,1,0,0,0,0,"Owners of baseball clubs claim that about half the tickets sold during a season are bought by companies who can claim the cost as a business expense and deduct them off their federal income taxes. Under President Reagans tax reform plan, such",
420,1985,0,,0,1,taxation,49,64,81,79,68,50,30,115,94,0,0,0,32,41,73,68,79,49,39,109,75,0,0,0,0,2,5,4,3,4,3,12,24,0,0,0,84,217,143,106,79,0,0,0,0,0,0,0,73,234,116,91,52,0,0,0,0,0,0,0,15,22,11,7,3,0,0,0,0,0,0,0,269,9,143,111,79,0,0,0,0,0,0,0,261,8,117,86,68,0,0,0,0,0,0,0,34,0,10,3,1,0,0,0,0,0,0,0,535,43,35,9,456,58,33,6,50,3,2,0,219,206,205,0,0,0,0,167,199,200,0,0,0,0,22,24,12,0,0,0,0,246,264,110,0,0,0,0,243,229,77,0,0,0,0,21,17,6,0,0,0,0,330,300,274,292,12,46,373,174,19,43,333,158,16,39,35,11,1,7,156,193,157,124,142,179,143,102,16,18,9,15,502,123,437,123,48,8,0.476115584373474,0.519903779029846,0.546118259429932,0.555650472640991,0.546378493309021,0.528833317756653,0,0,4,0,,,,,,,,,,,,,,-2,,,,,,,,,,,,-2,,,,-2,,,,,,,,-2,,,,,,1,0,0,0,0,"Finally, let me ask you about some late compromises that have been suggested to work out the differences between the House and the Senate budget plans.  For each, tell me if you would favor or oppose that compromise.  (READ EACH ITEM) Item: In",
421,1985,0,,0,6,health,78,97,144,133,133,90,64,216,174,0,0,0,3,9,15,16,17,12,8,18,16,0,0,0,0,1,0,1,0,1,0,2,3,0,0,0,163,435,253,173,105,0,0,0,0,0,0,0,7,34,17,29,28,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,526,15,242,172,129,0,0,0,0,0,0,0,36,2,26,26,18,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,925,102,67,13,107,2,3,2,8,0,0,0,365,374,391,0,0,0,0,40,50,25,0,0,0,0,3,4,1,0,0,0,0,453,464,177,0,0,0,0,52,44,15,0,0,0,0,4,2,1,0,0,0,0,534,596,78,37,3,5,666,323,32,72,71,18,4,15,4,2,0,2,283,356,274,217,28,32,34,21,3,2,1,2,886,231,92,23,8,0,0.948535978794098,0.928258001804352,0.905033051967621,0.88585364818573,0.871573328971863,0.907850801944733,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,Would you favor or oppose in the future these following changes in the way the Presidents health care is looked after?  (READ EACH ITEM) Item: Every president should be required to have a complete annual physical exam,
422,1985,0,,0,1,taxation,55,75,106,88,88,68,44,157,127,0,0,0,26,31,48,61,60,31,26,66,50,0,0,0,0,1,5,2,2,4,2,13,16,0,0,0,114,300,174,135,86,0,0,0,0,0,0,0,47,158,87,63,44,0,0,0,0,0,0,0,11,15,9,6,4,0,0,0,0,0,0,0,371,12,181,124,93,0,0,0,0,0,0,0,166,5,83,71,53,0,0,0,0,0,0,0,27,0,6,5,2,0,0,0,0,0,0,0,673,68,43,13,328,34,25,1,40,2,2,1,289,271,250,0,0,0,0,107,140,152,0,0,0,0,12,18,15,0,0,0,0,323,335,131,0,0,0,0,166,164,58,0,0,0,0,21,11,4,0,0,0,0,381,429,227,172,8,37,490,207,24,61,225,124,11,24,26,12,1,4,203,271,187,149,95,106,112,86,16,13,10,6,642,161,308,87,37,6,0.687291979789734,0.692053437232971,0.684843420982361,0.665967583656311,0.632933378219605,0.672617959976196,0,0,0,13,,-1,-1,,,-1,,,,,,,-1,-1,,,,,-1,,,-1,,,-1,-1,,-1,,,,,,,-1,,,,,-1,-1,,,1,0,0,0,0,"Finally, let me ask you about some late compromises that have been suggested to work out the differences between the House and the Senate budget plans.  For each, tell me if you would favor or oppose that compromise.  (READ EACH ITEM) Item: Bec",
423,1985,0,,1,1,econ & labor,64,108,130,104,121,70,50,140,92,0,0,0,15,22,31,35,43,33,28,74,61,0,0,0,1,1,1,2,3,5,5,6,6,0,0,0,124,303,235,119,98,0,0,0,0,0,0,0,41,103,94,65,40,0,0,0,0,0,0,0,10,7,9,2,2,0,0,0,0,0,0,0,86,135,202,197,130,91,0,0,0,0,0,0,27,35,70,89,67,44,0,0,0,0,0,0,2,4,8,7,5,2,0,0,0,0,0,0,713,83,60,8,313,18,8,3,27,2,1,0,247,276,354,0,0,0,0,147,127,69,0,0,0,0,12,12,6,0,0,0,0,294,401,156,0,0,0,0,161,136,38,0,0,0,0,12,13,4,0,0,0,0,413,466,201,142,11,19,513,262,27,60,207,78,21,30,16,10,0,1,232,272,215,160,76,107,89,71,5,6,9,10,670,194,285,56,25,4,0.218772232532501,0.254190564155579,0.28794527053833,0.316522181034088,0.33845990896225,0.28317803144455,0,0,2,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,0,0,0,0,"Now, let me ask you about the current situation facing the American farmer.  As you know, the U.S. is one of the biggest producers of goods in the world.  Over the years, because of the uncertainty of the prices farmers can get for their crops",
424,1985,0,,0,1,budget,43,67,104,91,123,73,58,138,95,0,0,0,35,57,54,42,40,32,19,69,51,0,0,0,0,4,3,2,2,2,3,4,3,0,0,0,91,262,201,137,101,0,0,0,0,0,0,0,74,133,121,42,30,0,0,0,0,0,0,0,2,5,6,5,5,0,0,0,0,0,0,0,64,101,176,182,144,98,0,0,0,0,0,0,38,71,88,100,51,34,0,0,0,0,0,0,2,1,9,3,3,4,0,0,0,0,0,0,690,50,39,5,312,49,26,6,21,1,1,0,251,261,279,0,0,0,0,140,127,132,0,0,0,0,6,12,5,0,0,0,0,305,358,110,0,0,0,0,143,171,77,0,0,0,0,8,8,7,0,0,0,0,417,375,187,213,10,13,463,226,31,56,240,110,14,26,12,4,2,5,195,242,206,149,104,126,93,77,6,4,8,5,620,167,314,75,16,6,0.615109205245972,0.629264354705811,0.657487750053406,0.693334579467773,0.739246964454651,0.666888570785522,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,"Under the budget deficit bill that passed the Senate, budget cuts would not start until 1987, after this next years election.  The Democrats want to have it start in 1986, even though it is an election year.  Do you favor starting the mandator",
428,1985,0,,0,1,taxation,40,29,45,63,41,24,15,56,46,0,0,0,47,70,107,105,88,63,54,107,57,0,0,0,11,16,16,30,19,19,10,36,36,0,0,0,50,126,94,47,42,0,0,0,0,0,0,0,69,227,201,112,91,0,0,0,0,0,0,0,35,76,34,30,18,0,0,0,0,0,0,0,33,68,84,74,48,31,0,0,0,0,0,0,52,100,155,150,118,93,0,0,0,0,0,0,20,35,42,35,22,15,0,0,0,0,0,0,288,30,32,5,586,55,42,9,160,21,10,1,124,112,123,0,0,0,0,222,218,258,0,0,0,0,68,58,67,0,0,0,0,134,152,61,0,0,0,0,252,295,135,0,0,0,0,76,65,33,0,0,0,0,182,177,346,355,75,119,213,98,10,31,380,222,19,62,117,48,8,14,92,109,91,67,180,212,169,140,41,66,51,36,287,67,563,134,153,40,0.395653367042542,0.373544991016388,0.344720721244812,0.305079102516174,0.263761162757874,0.336551868915558,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,"Now let me ask you about some specific provisions of the tax reform bill that is likely to be voted on by the House of Representatives.  For each provision, tell me if you favor or oppose it.  (READ EACH ITEM) Item: Ending the special two wage-",
432,1985,0,,0,1,taxation,53,71,99,119,81,56,36,108,67,0,0,0,38,38,65,68,55,41,34,76,45,0,0,0,7,6,4,11,12,9,9,15,27,0,0,0,75,247,185,113,72,0,0,0,0,0,0,0,56,149,124,60,72,0,0,0,0,0,0,0,23,33,20,16,7,0,0,0,0,0,0,0,47,113,165,145,102,77,0,0,0,0,0,0,41,75,98,103,73,53,0,0,0,0,0,0,17,15,18,11,13,9,0,0,0,0,0,0,575,57,43,7,379,39,33,7,80,10,8,1,233,221,235,0,0,0,0,146,140,176,0,0,0,0,35,27,37,0,0,0,0,262,269,141,0,0,0,0,169,206,73,0,0,0,0,31,37,15,0,0,0,0,330,362,238,224,35,65,391,203,19,58,261,139,14,42,58,26,4,7,175,224,164,129,116,131,122,93,22,32,25,21,546,139,371,88,86,14,0.579463839530945,0.601997256278992,0.609685778617859,0.601958274841309,0.579251527786255,0.594471335411072,0,0,10,0,-2,-2,,,,,-2,,,,,,,-2,,,,,,,-2,-2,,,-2,,-2,,,-2,,,,,,,,,,,-2,,,1,0,0,0,0,"Now let me ask you about some specific provisions of the tax reform bill that is likely to be voted on by the House of Representatives.  For each provision, tell me if you favor or oppose it.  (READ EACH ITEM) Item: Continuing the present deduc",
433,1985,0,,0,1,religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,17,66,230,79,32,54,48,0,0,0,3,9,8,39,215,115,43,131,82,0,0,0,1,2,4,4,26,9,4,5,5,0,0,0,63,79,140,116,63,48,0,0,0,0,0,0,57,89,138,129,123,74,0,0,0,0,0,0,7,13,9,10,7,3,0,0,0,0,0,0,113,16,11,2,132,12,7,0,14,1,0,0,43,57,43,0,0,0,0,52,46,56,0,0,0,0,7,5,4,0,0,0,0,61,42,31,0,0,0,0,60,60,28,0,0,0,0,7,4,1,0,0,0,0,259,287,336,311,19,41,83,45,1,6,94,37,4,15,10,3,0,2,146,179,137,84,148,185,163,151,17,23,13,7,0,0,0,0,0,0,0.503600358963013,0.499252498149872,0.473553538322449,0.429165124893189,0.36898148059845,0.454910600185394,2,0,3,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0,0,0,1,0,"Would you favor or oppose a federal law, which requires family-planning clinics to obtain permission from parents before providing birth control assistance to sexually active teenagers?",
434,1985,0,,0,1,foreign pol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,17,81,252,145,57,138,98,0,0,0,1,14,20,56,163,53,18,60,24,0,0,0,0,0,2,9,17,12,1,7,1,0,0,0,67,125,177,167,122,98,0,0,0,0,0,0,50,65,104,70,50,35,0,0,0,0,0,0,6,3,12,11,6,3,0,0,0,0,0,0,655,70,55,8,336,41,28,1,40,4,5,0,259,253,282,0,0,0,0,131,122,159,0,0,0,0,11,24,15,0,0,0,0,257,334,185,0,0,0,0,162,139,83,0,0,0,0,15,17,9,0,0,0,0,386,409,204,208,16,34,456,220,26,57,243,143,5,12,31,13,0,6,205,243,187,160,92,133,111,76,15,12,13,10,0,0,0,0,0,0,0.607299089431763,0.637649416923523,0.668612957000732,0.699658632278442,0.727771580219269,0.668198335170746,0,0,2,0,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,0,0,0,1,0,Do you favor or oppose the U.S. (READ EACH ITEM)? Item: Providing assistance for governments in developing countries for birth control programs even if they also have abortion programs,
435,1985,0,,1,1,foreign pol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,22,105,315,167,60,164,109,0,0,0,1,12,14,36,97,36,16,36,12,0,0,0,0,1,3,5,20,7,0,5,2,0,0,0,80,152,224,187,147,109,0,0,0,0,0,0,37,38,61,53,27,23,0,0,0,0,0,0,6,3,8,8,4,4,0,0,0,0,0,0,787,79,68,8,209,31,18,1,35,5,2,0,307,310,336,0,0,0,0,82,74,104,0,0,0,0,12,15,16,0,0,0,0,313,397,215,0,0,0,0,112,79,52,0,0,0,0,9,14,10,0,0,0,0,444,510,143,117,19,24,560,268,27,62,146,95,4,9,24,13,0,4,240,285,237,192,63,85,65,47,9,18,9,7,0,0,0,0,0,0,0.261377334594727,0.226677596569061,0.202797532081604,0.185182213783264,0.175459325313568,0.210298800468445,2,0,0,0,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,0,0,0,1,0,Do you favor or oppose the U.S. (READ EACH ITEM)? Item: Helping with birth control in developing countries,
436,1985,0,,0,1,religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,18,84,229,92,31,88,37,0,0,0,0,9,21,53,186,111,43,110,80,0,0,0,0,3,0,9,17,7,2,7,6,0,0,0,61,93,151,117,74,51,0,0,0,0,0,0,53,95,135,122,97,80,0,0,0,0,0,0,9,5,7,9,7,5,0,0,0,0,0,0,470,63,48,4,515,50,38,4,46,2,2,1,203,169,219,0,0,0,0,181,214,219,0,0,0,0,17,16,18,0,0,0,0,252,206,110,0,0,0,0,165,267,157,0,0,0,0,17,17,10,0,0,0,0,287,305,298,316,21,30,358,182,10,26,342,181,21,44,30,13,0,5,134,189,154,115,167,175,148,124,11,24,9,7,0,0,0,0,0,0,0.51550430059433,0.525335252285004,0.506996750831604,0.468882083892822,0.406309366226196,0.484605550765991,2,0,3,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,0,0,0,1,0,Id like to ask you some questions about the abortion issue. Do you favor or oppose (READ EACH ITEM)? Item: A federal law prohibiting family planning clinics from giving birth control assistance to teenagers unless they have received permission,
437,1986,0,,0,1,misc others,26,24,23,23,21,15,18,42,9,22,0,0,23,31,37,33,25,20,20,66,35,32,0,0,0,0,0,2,0,1,1,3,0,2,0,0,30,103,39,37,16,0,0,0,0,0,0,0,60,141,60,38,22,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,0,0,0,0,23,37,53,46,39,13,0,0,0,0,0,0,38,54,77,60,48,27,0,0,0,0,0,0,2,3,0,1,2,0,0,0,0,0,0,0,216,6,2,1,301,10,7,2,9,0,0,0,69,92,62,0,0,0,0,99,113,109,0,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,133,164,158,3,6,112,92,1,13,165,128,4,17,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381928145885468,0.414602756500244,0.433570861816406,0.425049066543579,0.39857804775238,0.410745775699615,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,Do you favor or oppose automatically taking away the license of a person arrested for the first time for drunken driving?,
439,1986,0,,0,1,misc others,24,22,17,24,18,15,21,56,24,21,0,0,28,41,53,37,31,24,17,64,21,32,0,0,0,0,2,2,1,2,1,1,0,4,0,0,43,108,44,29,18,0,0,0,0,0,0,0,52,155,64,54,24,0,0,0,0,0,0,0,5,4,1,2,0,0,0,0,0,0,0,0,42,44,57,31,39,15,0,0,0,0,0,0,26,58,80,84,53,28,0,0,0,0,0,0,4,1,2,0,4,0,0,0,0,0,0,0,227,7,6,2,334,10,3,0,11,0,0,1,69,103,71,0,0,0,0,114,123,112,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,151,194,155,4,8,138,85,2,10,162,152,5,22,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563549160957336,0.423013150691986,0.349022746086121,0.336401045322418,0.382033169269562,0.410803854465485,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,-2,,,,-2,,,,,,,,,,,,,,,,0,0,0,1,0,Several other measures have also been advanced as ways to reduce drunk driving. Do you tend to favor or oppose (READ EACH ITEM)? Item: Banning beer and wine advertising on radio and TV,
440,1986,0,,0,1,misc others,49,54,61,58,46,36,38,107,43,52,0,0,3,10,11,5,3,5,1,10,1,1,0,0,0,0,0,0,0,0,1,4,1,4,0,0,90,243,99,72,39,0,0,0,0,0,0,0,7,21,9,9,2,0,0,0,0,0,0,0,3,2,1,4,0,0,0,0,0,0,0,0,59,92,129,107,88,38,0,0,0,0,0,0,9,9,10,8,7,2,0,0,0,0,0,0,3,2,0,0,1,2,0,0,0,0,0,0,515,15,9,3,46,2,0,0,10,0,0,0,169,206,169,0,0,0,0,13,19,16,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,292,33,16,5,6,273,221,5,30,26,19,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881908297538757,0.912570178508759,0.927944242954254,0.933380484580994,0.930181622505188,0.91719696521759,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,Do you favor or oppose automatically taking away the license of a person  arrested for the second time for drunken driving?,
441,1986,0,,0,1,misc others,50,64,67,58,46,40,34,115,41,53,0,0,2,0,4,4,3,2,5,4,2,2,0,0,0,0,1,1,0,0,1,1,1,2,0,0,90,255,107,80,38,0,0,0,0,0,0,0,9,10,2,3,2,0,0,0,0,0,0,0,2,2,0,2,1,0,0,0,0,0,0,0,66,99,134,108,91,42,0,0,0,0,0,0,4,3,5,6,4,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,543,14,9,1,22,3,0,2,7,0,0,0,172,219,180,0,0,0,0,11,9,7,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,294,10,17,4,3,289,231,7,28,12,9,0,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954368472099304,0.957038104534149,0.957278668880463,0.958560764789581,0.958820939064026,0.957213389873505,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,Several other measures have also been advanced as ways to reduce drunk driving. Do you tend to favor or oppose (READ EACH ITEM)? Item: Having programs to provide rides home for people whove had too much to drink,
